annual_return,annual_volatility,sharpe_ratio
0.10824855405142418,0.19785719763650864,0.44602144933614757
0.07060035520012876,0.11492589249685642,0.4402868152754423
0.09920447878695335,0.14516675442680702,0.5456103162166389
0.1263454990625655,0.14862563710339016,0.7155259424629895
0.15031737008403714,0.17785512421709448,0.7327164210628447
0.15303453333759987,0.1702756936697722,0.7812890405579744
0.14843929715078788,0.1797707174912998,0.7144617262653127
0.17347491150078362,0.1885549295005482,0.8139533233488728
0.07179701657482361,0.17173267204402942,0.3016142237718383
0.1852708710573085,0.23441889028977406,0.7050236900832135
0.12088161335727625,0.14354510626429381,0.7027868520403199
0.10711151304541523,0.1522679973919821,0.5720933783686986
0.16343861397602533,0.20341908042293164,0.7051384446227954
0.18639475759573698,0.2297154590610517,0.724351588159829
0.14959779043563387,0.15828145983989517,0.8187806112397789
0.12732878580147985,0.17940143517898155,0.5982604637159243
0.12455945711522615,0.14575383658900698,0.717370187723156
0.23620629504695076,0.31530920320419203,0.6856961130529929
0.1309826479455444,0.16260773736647574,0.6825176325737701
0.09350969582846183,0.15546691504300145,0.4728317649329401
0.07134420852711623,0.12019479705098328,0.42717496752656814
0.17504502540897432,0.2003772196634061,0.7737657288059948
0.09107145467077875,0.13821285729715574,0.5142173894717775
0.07814633119510858,0.1446299559512945,0.4020351856754344
0.12238600044361354,0.17708526880242986,0.5781734479441277
0.1726281203268845,0.20178184803442123,0.7564016377768937
0.15481609835533944,0.15742406398971084,0.8563881209682845
0.15029337459991016,0.17415238039480918,0.74815729939798
0.13113757484827984,0.19310404985865218,0.5755320767722378
0.16435682407019975,0.2134043323982552,0.6764474856152453
0.1290448526183051,0.2106990447489416,0.5175384290338737
0.13800915096167843,0.1888375898415818,0.6249240474879909
0.15280040720660226,0.19840578846195955,0.6693373627658256
0.13403063873962842,0.15350062861547953,0.7428675684793201
0.12542343913739737,0.13587546375665327,0.7758828284568428
0.22578512211804327,0.24360123677643386,0.8447622222333112
0.07972784377892628,0.11837102033813791,0.5045816417591746
0.19825279617311625,0.23316945017824292,0.7644774906697835
0.09709888793237154,0.1432998390952424,0.5380249441950088
0.14011447892091683,0.13820441939798028,0.8691073660606267
0.21256449832595067,0.23168322961340757,0.8311542386873173
0.12157655597864377,0.13083988705317465,0.7763424309389845
0.21040006700950928,0.21826497269488318,0.8723345054347004
